井上压力（MPa）,注水流量（L/Min）,回水流量（L/Min）,注入量（L）,回流量（L）,,,,,,
0.031764248,0.008655509,-0.017913041,139.1229316,-51.27467267,,,,,,
0.094562637,0.008655509,-0.017913041,139.1229388,-51.27468759,,,,,,
0.191175544,0.004629971,-0.017107933,139.1229427,-51.27470185,,,,,,
0.089731992,0.004629971,-0.015497718,139.1229465,-51.27471476,,,,,,
-0.006880915,0.009460616,-0.021133471,139.1229544,-51.27473238,,,,,,
0.022102957,0.006240186,-0.018718148,139.1229596,-51.27474797,,,,,,
0.06074812,0.005435078,-0.026769224,139.1229642,-51.27477028,,,,,,
0.200836835,0.005435078,-0.024353901,139.1229687,-51.27479058,,,,,,
0.065578765,0.002214648,-0.017913041,139.1229705,-51.2748055,,,,,,
0.041425539,0.002214648,-0.018718148,139.1229724,-51.2748211,,,,,,
0.002780376,0.005435078,-0.018718148,139.1229769,-51.2748367,,,,,,
0.06074812,0.007850401,-0.014692611,139.1229834,-51.27484895,,,,,,
0.171852963,0.007850401,-0.016302826,139.12299,-51.27486253,,,,,,
0.099393283,0.004629971,-0.016302826,139.1229938,-51.27487612,,,,,,
-0.01171156,0.003019756,-0.022743686,139.1229964,-51.27489507,,,,,,
0.036594893,0.003824863,-0.022743686,139.1229995,-51.27491402,,,,,,
0.104223928,0.005435078,-0.018718148,139.1230041,-51.27492962,,,,,,
0.142869091,0.006240186,-0.012277288,139.1230093,-51.27493985,,,,,,
0.046256184,0.002214648,-0.021133471,139.1230111,-51.27495746,,,,,,
-0.026203496,0.006240186,-0.013887503,139.1230163,-51.27496904,,,,,,
0.002780376,0.006240186,-0.017913041,139.1230215,-51.27498396,,,,,,
0.191175544,0.002214648,-0.017913041,139.1230234,-51.27499889,,,,,,
0.070409411,0.009460616,-0.014692611,139.1230313,-51.27501114,,,,,,
0.065578765,-0.006641535,-0.018718148,139.1230257,-51.27502673,,,,,,
-0.045526077,0.012681046,-0.015497718,139.1230363,-51.27503965,,,,,,
0.070409411,0.010265724,-0.022743686,139.1230448,-51.2750586,,,,,,
0.070409411,0.010265724,-0.01147218,139.1230534,-51.27506816,,,,,,
0.224990062,0.004629971,-0.012277288,139.1230573,-51.27507839,,,,,,
0.113885219,0.005435078,-0.018718148,139.1230618,-51.27509399,,,,,,
0.026933603,0.001409541,-0.017107933,139.123063,-51.27510825,,,,,,
0.051086829,0.008655509,-0.016302826,139.1230702,-51.27512183,,,,,,
0.176683608,0.005435078,-0.014692611,139.1230747,-51.27513408,,,,,,
0.055917475,0.007045293,-0.019523256,139.1230806,-51.27515035,,,,,,
0.031764248,0.010265724,-0.022743686,139.1230891,-51.2751693,,,,,,
0.051086829,0.004629971,-0.014692611,139.123093,-51.27518154,,,,,,
0.113885219,0.007850401,-0.021938579,139.1230995,-51.27519983,,,,,,
0.026933603,0.006240186,-0.025159009,139.1231047,-51.27522079,,,,,,
0.055917475,0.004629971,-0.017107933,139.1231086,-51.27523505,,,,,,
0.19600619,0.003824863,-0.013887503,139.1231118,-51.27524662,,,,,,
0.026933603,0.005435078,-0.01147218,139.1231163,-51.27525618,,,,,,
0.041425539,0.005435078,-0.017913041,139.1231208,-51.27527111,,,,,,
0.065578765,0.004629971,-0.020328363,139.1231247,-51.27528805,,,,,,
0.099393283,0.004629971,-0.020328363,139.1231285,-51.27530499,,,,,,
0.152530381,0.012681046,-0.020328363,139.1231391,-51.27532193,,,,,,
0.080070701,0.007045293,-0.017107933,139.123145,-51.27533619,,,,,,
0.026933603,0.011070831,-0.015497718,139.1231542,-51.2753491,,,,,,
0.080070701,0.005435078,-0.016302826,139.1231587,-51.27536269,,,,,,
0.022102957,0.005435078,-0.018718148,139.1231633,-51.27537829,,,,,,
0.128377155,0.006240186,-0.018718148,139.1231685,-51.27539388,,,,,,
0.046256184,0.003019756,-0.012277288,139.123171,-51.27540411,,,,,,
0.002780376,0.003019756,-0.025159009,139.1231735,-51.27542508,,,,,,
0.012441667,0.007850401,-0.004226212,139.12318,-51.2754286,,,,,,
0.128377155,-0.003421105,-0.01147218,139.1231772,-51.27543816,,,,,,
0.055917475,0.010265724,-0.015497718,139.1231857,-51.27545108,,,,,,
0.036594893,0.006240186,-0.020328363,139.1231909,-51.27546802,,,,,,
0.041425539,0.011875939,-0.015497718,139.1232008,-51.27548093,,,,,,
0.041425539,0.006240186,-0.012277288,139.123206,-51.27549116,,,,,,
0.142869091,0.010265724,-0.016302826,139.1232146,-51.27550475,,,,,,
0.075240056,0.002214648,-0.018718148,139.1232164,-51.27552035,,,,,,
0.036594893,0.005435078,-0.016302826,139.123221,-51.27553393,,,,,,
0.084901347,0.007850401,-0.026769224,139.1232275,-51.27555624,,,,,,
0.123546509,0.009460616,-0.021938579,139.1232354,-51.27557452,,,,,,
0.012441667,0.001409541,-0.013887503,139.1232366,-51.2755861,,,,,,
0.094562637,-0.001005782,-0.017107933,139.1232357,-51.27560035,,,,,,
0.094562637,0.006240186,-0.021133471,139.1232409,-51.27561796,,,,,,
0.118715864,0.007850401,-0.018718148,139.1232475,-51.27563356,,,,,,
0.007611021,0.010265724,-0.019523256,139.123256,-51.27564983,,,,,,
0.041425539,0.003019756,-0.014692611,139.1232585,-51.27566208,,,,,,
0.109054573,0.005435078,-0.017913041,139.1232631,-51.275677,,,,,,
0.118715864,0.005435078,-0.019523256,139.1232676,-51.27569327,,,,,,
0.022102957,0.003824863,-0.020328363,139.1232708,-51.27571021,,,,,,
0.026933603,0.003824863,-0.018718148,139.123274,-51.27572581,,,,,,
0.06074812,0.004629971,-0.014692611,139.1232778,-51.27573806,,,,,,
0.075240056,0.010265724,-0.017107933,139.1232864,-51.27575231,,,,,,
0.06074812,-0.003421105,-0.016302826,139.1232835,-51.2757659,,,,,,
0.070409411,0.003019756,-0.016302826,139.1232861,-51.27577948,,,,,,
0.026933603,0.012681046,-0.017913041,139.1232966,-51.27579441,,,,,,
0.123546509,0.006240186,-0.021133471,139.1233018,-51.27581202,,,,,,
0.051086829,0.004629971,-0.016302826,139.1233057,-51.27582561,,,,,,
0.041425539,0.005435078,-0.020328363,139.1233102,-51.27584255,,,,,,
0.06074812,0.010265724,-0.009861965,139.1233188,-51.27585077,,,,,,
0.181514253,0.000604433,-0.005836427,139.1233193,-51.27585563,,,,,,
0.036594893,0.007850401,-0.013887503,139.1233258,-51.2758672,,,,,,
-0.002050269,0.009460616,-0.013082395,139.1233337,-51.2758781,,,,,,
0.123546509,0.007045293,-0.015497718,139.1233396,-51.27589102,,,,,,
0.089731992,0.005435078,-0.017107933,139.1233441,-51.27590528,,,,,,
0.051086829,0.005435078,-0.020328363,139.1233486,-51.27592222,,,,,,
0.128377155,0.005435078,-0.021938579,139.1233532,-51.2759405,,,,,,
0.036594893,0.006240186,-0.017107933,139.1233584,-51.27595476,,,,,,
0.051086829,0.002214648,-0.028379439,139.1233602,-51.2759784,,,,,,
0.171852963,0.007045293,-0.025964116,139.1233661,-51.27600004,,,,,,
0.075240056,0.002214648,-0.013082395,139.1233679,-51.27601094,,,,,,
0.026933603,-0.001005782,-0.016302826,139.1233671,-51.27602453,,,,,,
0.084901347,0.002214648,-0.013887503,139.1233689,-51.2760361,,,,,,
0.109054573,0.006240186,-0.019523256,139.1233741,-51.27605237,,,,,,
0.041425539,0.007045293,-0.017107933,139.12338,-51.27606663,,,,,,
0.055917475,0.004629971,-0.020328363,139.1233839,-51.27608357,,,,,,
0.113885219,0.011070831,-0.017107933,139.1233931,-51.27609783,,,,,,
0.031764248,0.004629971,-0.019523256,139.1233969,-51.27611409,,,,,,
0.007611021,0.002214648,-0.015497718,139.1233988,-51.27612701,,,,,,
0.181514253,0.004629971,-0.015497718,139.1234026,-51.27613992,,,,,,
0.026933603,0.006240186,-0.013082395,139.1234078,-51.27615083,,,,,,
0.080070701,0.006240186,-0.016302826,139.123413,-51.27616441,,,,,,
0.06074812,0.006240186,-0.013082395,139.1234182,-51.27617531,,,,,,
0.031764248,0.005435078,0.600409563,139.1234228,-51.27567497,,,,,,
0.109054573,0.011875939,0.599604455,139.1234327,-51.2751753,,,,,,
0.080070701,-0.003421105,0.6044351,139.1234298,-51.27467161,,,,,,
0.012441667,0.007045293,0.602019778,139.1234357,-51.27416992,,,,,,
0.026933603,0.010265724,0.593968702,139.1234442,-51.27367495,,,,,,
0.036594893,0.008655509,0.60121467,139.1234515,-51.27317394,,,,,,
-0.016542205,0.003019756,1.076228129,139.123454,-51.27227708,,,,,,
0.138038445,0.012681046,1.074617913,139.1234645,-51.27138157,,,,,,
0.007611021,0.005435078,1.072202591,139.1234691,-51.27048806,,,,,,
0.026933603,0.009460616,1.075423021,139.123477,-51.26959188,,,,,,
0.176683608,0.003019756,1.074617913,139.1234795,-51.26869636,,,,,,
0.055917475,0.009460616,1.078643451,139.1234874,-51.26779749,,,,,,
-0.002050269,0.008655509,1.533529221,139.1234946,-51.26651955,,,,,,
0.026933603,0.009460616,1.535139436,139.1235025,-51.26524027,,,,,,
0.099393283,0.006240186,1.537554758,139.1235077,-51.26395897,,,,,,
0.06074812,0.010265724,1.532724113,139.1235162,-51.2626817,,,,,,
0.070409411,0.000604433,1.538359866,139.1235167,-51.26139974,,,,,,
0.084901347,0.000604433,1.536749651,139.1235172,-51.26011911,,,,,,
0.012441667,0.002214648,1.692135409,139.1235191,-51.258709,,,,,,
0.104223928,0.007045293,1.696966055,139.1235249,-51.25729486,,,,,,
0.017272312,0.007850401,1.688109871,139.1235315,-51.2558881,,,,,,
0.128377155,0.005435078,1.692940517,139.123536,-51.25447732,,,,,,
0.065578765,0.006240186,1.692940517,139.1235412,-51.25306653,,,,,,
0.123546509,0.011070831,1.689720087,139.1235504,-51.25165843,,,,,,
0.036594893,0.007045293,1.693745624,139.1235563,-51.25024698,,,,,,
0.171852963,0.003824863,1.692940517,139.1235595,-51.2488362,,,,,,
-0.01171156,0.003824863,1.688109871,139.1235627,-51.24742944,,,,,,
0.012441667,0.004629971,1.690525194,139.1235665,-51.24602067,,,,,,
-0.021372851,0.005435078,1.694550732,139.1235711,-51.24460854,,,,,,
0.026933603,0.009460616,1.692940517,139.1235789,-51.24319776,,,,,,
0.017272312,0.010265724,1.533529221,139.1235875,-51.24191982,,,,,,
-0.002050269,0.005435078,1.543190511,139.123592,-51.24063382,,,,,,
0.055917475,0.005435078,1.534334328,139.1235966,-51.23935521,,,,,,
-0.031034141,0.007850401,1.536749651,139.1236031,-51.23807459,,,,,,
-0.045526077,0.007045293,1.539164974,139.123609,-51.23679195,,,,,,
0.022102957,0.005435078,1.541580296,139.1236135,-51.2355073,,,,,,
0.138038445,0.009460616,1.536749651,139.1236214,-51.23422668,,,,,,
-0.002050269,0.005435078,1.532724113,139.1236259,-51.23294941,,,,,,
0.080070701,0.005435078,1.535139436,139.1236304,-51.23167012,,,,,,
0.026933603,0.008655509,1.531113898,139.1236377,-51.23039419,,,,,,
0.147699736,0.007045293,1.53030879,139.1236435,-51.22911894,,,,,,
-0.026203496,0.008655509,1.539164974,139.1236507,-51.2278363,,,,,,
0.1332078,-0.004226212,1.538359866,139.1236472,-51.22655433,,,,,,
-0.002050269,0.007045293,1.534334328,139.1236531,-51.22527572,,,,,,
0.065578765,0.007850401,1.374117924,139.1236596,-51.22413062,,,,,,
0.026933603,0.012681046,1.372507709,139.1236702,-51.22298687,,,,,,
0.06074812,0.006240186,1.377338355,139.1236754,-51.22183908,,,,,,
0.026933603,0.011070831,1.369287279,139.1236846,-51.22069801,,,,,,
0.036594893,0.005435078,1.372507709,139.1236892,-51.21955426,,,,,,
0.012441667,0.011875939,1.374117924,139.1236991,-51.21840916,,,,,,
0.123546509,0.007850401,1.230808779,139.1237056,-51.21738348,,,,,,
0.031764248,0.010265724,1.232418994,139.1237142,-51.21635647,,,,,,
-0.002050269,0.008655509,1.229198564,139.1237214,-51.21533213,,,,,,
0.046256184,0.004629971,1.226783242,139.1237252,-51.21430982,,,,,,
0.055917475,0.011875939,1.227588349,139.1237351,-51.21328683,,,,,,
0.041425539,0.013486154,1.225173026,139.1237464,-51.21226585,,,,,,
0.026933603,0.009460616,1.072202591,139.1237542,-51.21137235,,,,,,
0.113885219,0.007045293,1.077838344,139.1237601,-51.21047415,,,,,,
-0.01171156,0.005435078,1.066566838,139.1237646,-51.20958534,,,,,,
0.099393283,0.007850401,1.076228129,139.1237712,-51.20868848,,,,,,
0.031764248,0.003019756,1.085889419,139.1237737,-51.20778358,,,,,,
0.046256184,0.013486154,1.075423021,139.1237849,-51.20688739,,,,,,
0.065578765,0.007850401,0.912791295,139.1237915,-51.20612673,,,,,,
0.022102957,0.004629971,0.911986187,139.1237953,-51.20536674,,,,,,
0.176683608,0.005435078,0.910375972,139.1237999,-51.2046081,,,,,,
-0.002050269,0.007045293,0.91440151,139.1238057,-51.20384609,,,,,,
-0.01171156,0.009460616,0.907155542,139.1238136,-51.20309013,,,,,,
0.026933603,0.010265724,0.909570864,139.1238222,-51.20233216,,,,,,
-0.002050269,0.007850401,0.756600429,139.1238287,-51.20170166,,,,,,
0.123546509,0.007045293,0.753379998,139.1238346,-51.20107384,,,,,,
0.036594893,0.007045293,0.754990213,139.1238405,-51.20044468,,,,,,
-0.016542205,0.000604433,0.759015751,139.123841,-51.19981217,,,,,,
0.157361027,0.007045293,0.758210644,139.1238468,-51.19918033,,,,,,
0.041425539,0.006240186,0.755795321,139.123852,-51.1985505,,,,,,
0.041425539,0.009460616,0.756600429,139.1238599,-51.19792,,,,,,
0.031764248,0.005435078,0.759820859,139.1238644,-51.19728681,,,,,,
0.007611021,0.005435078,0.754185106,139.123869,-51.19665832,,,,,,
0.089731992,0.005435078,0.752574891,139.1238735,-51.19603118,,,,,,
-0.01171156,0.003824863,0.754990213,139.1238767,-51.19540202,,,,,,
0.055917475,0.005435078,0.761431074,139.1238812,-51.19476749,,,,,,
0.094562637,0.005435078,0.755795321,139.1238858,-51.19413766,,,,,,
0.012441667,0.007045293,0.756600429,139.1238916,-51.19350716,,,,,,
0.118715864,0.005435078,0.765456612,139.1238962,-51.19286928,,,,,,
0.055917475,0.006240186,0.754185106,139.1239014,-51.1922408,,,,,,
0.157361027,0.013486154,0.756600429,139.1239126,-51.1916103,,,,,,
0.022102957,0.010265724,0.754185106,139.1239211,-51.19098181,,,,,,
0.094562637,0.010265724,0.59799424,139.1239297,-51.19048348,,,,,,
0.051086829,0.007850401,0.597189132,139.1239362,-51.18998582,,,,,,
0.031764248,0.010265724,0.602019778,139.1239448,-51.18948414,,,,,,
0.084901347,0.006240186,0.6044351,139.12395,-51.18898044,,,,,,
0.051086829,0.011875939,0.59799424,139.1239599,-51.18848211,,,,,,
0.075240056,0.003824863,0.597189132,139.1239631,-51.18798446,,,,,,
-0.031034141,0.006240186,0.597189132,139.1239683,-51.1874868,,,,,,
0.19600619,0.001409541,0.602019778,139.1239695,-51.18698512,,,,,,
0.051086829,0.003019756,0.595578917,139.123972,-51.1864888,,,,,,
0.026933603,0.005435078,0.597189132,139.1239765,-51.18599114,,,,,,
0.017272312,0.007045293,0.600409563,139.1239824,-51.1854908,,,,,,
0.055917475,0.003019756,0.593968702,139.1239849,-51.18499583,,,,,,
0.089731992,0.006240186,0.443413589,139.1239901,-51.18462632,,,,,,
0.007611021,-0.001005782,0.448244234,139.1239893,-51.18425278,,,,,,
0.176683608,-0.001005782,0.443413589,139.1239884,-51.18388327,,,,,,
0.017272312,0.007850401,0.448244234,139.123995,-51.18350973,,,,,,
0.012441667,0.007850401,0.450659557,139.1240015,-51.18313418,,,,,,
0.099393283,0.008655509,0.448244234,139.1240087,-51.18276064,,,,,,
-0.01171156,0.008655509,0.447439127,139.1240159,-51.18238778,,,,,,
0.104223928,0.013486154,0.446634019,139.1240272,-51.18201558,,,,,,
0.017272312,0.009460616,0.445023804,139.124035,-51.18164473,,,,,,
-0.016542205,0.011070831,0.444218697,139.1240443,-51.18127455,,,,,,
0.162191672,0.009460616,0.445023804,139.1240522,-51.18090369,,,,,,
0.012441667,0.008655509,0.447439127,139.1240594,-51.18053083,,,,,,
0.036594893,0.013486154,0.447439127,139.1240706,-51.18015796,,,,,,
0.094562637,0.006240186,0.449049342,139.1240758,-51.17978376,,,,,,
0.055917475,0.008655509,0.448244234,139.124083,-51.17941022,,,,,,
0.051086829,0.013486154,0.445023804,139.1240943,-51.17903937,,,,,,
0.104223928,-0.000200675,0.444218697,139.1240941,-51.17866918,,,,,,
-0.002050269,0.013486154,0.444218697,139.1241053,-51.178299,,,,,,
0.06074812,0.007850401,0.279976755,139.1241119,-51.17806569,,,,,,
0.055917475,0.010265724,0.285612508,139.1241204,-51.17782768,,,,,,
0.022102957,0.008655509,0.280781863,139.1241276,-51.17759369,,,,,,
0.075240056,0.010265724,0.280781863,139.1241362,-51.17735971,,,,,,
0.022102957,0.005435078,0.279976755,139.1241407,-51.17712639,,,,,,
0.036594893,0.004629971,0.280781863,139.1241446,-51.17689241,,,,,,
0.109054573,0.002214648,0.271120572,139.1241464,-51.17666647,,,,,,
0.002780376,0.003019756,0.27836654,139.1241489,-51.1764345,,,,,,
0.113885219,-0.000200675,0.283197185,139.1241488,-51.1761985,,,,,,
0.036594893,-0.004226212,0.282392078,139.1241453,-51.17596318,,,,,,
0.026933603,0.008655509,0.276756325,139.1241525,-51.17573255,,,,,,
0.094562637,0.005435078,0.280781863,139.124157,-51.17549856,,,,,,
0.046256184,0.011875939,0.282392078,139.1241669,-51.17526324,,,,,,
0.031764248,0.002214648,0.284002293,139.1241687,-51.17502657,,,,,,
0.147699736,0.002214648,0.279976755,139.1241706,-51.17479325,,,,,,
0.031764248,0.005435078,0.275951217,139.1241751,-51.17456329,,,,,,
0.036594893,0.003824863,0.286417616,139.1241783,-51.17432461,,,,,,
0.167022317,-0.001005782,0.28158697,139.1241775,-51.17408996,,,,,,
0.022102957,-0.00181089,0.286417616,139.124176,-51.17385128,,,,,,
0.022102957,0.003824863,0.290443153,139.1241791,-51.17360924,,,,,,
0.138038445,0.000604433,0.132642072,139.1241796,-51.1734987,,,,,,
-0.050356723,0.007045293,0.137472718,139.1241855,-51.17338414,,,,,,
0.022102957,0.011070831,0.13344718,139.1241947,-51.17327294,,,,,,
0.171852963,0.005435078,0.135057395,139.1241993,-51.17316039,,,,,,
0.007611021,0.005435078,0.139082933,139.1242038,-51.17304449,,,,,,
0.065578765,0.007850401,0.126201212,139.1242103,-51.17293932,,,,,,
0.109054573,0.006240186,0.150354439,139.1242155,-51.17281402,,,,,,
0.041425539,0.005435078,0.140693148,139.1242201,-51.17269678,,,,,,
0.041425539,0.013486154,0.134252287,139.1242313,-51.1725849,,,,,,
0.075240056,0.001409541,0.142303363,139.1242325,-51.17246632,,,,,,
0.002780376,0.006240186,0.135057395,139.1242377,-51.17235377,,,,,,
0.089731992,0.007045293,0.13344718,139.1242436,-51.17224256,,,,,,
0.104223928,0.004629971,0.141498255,139.1242474,-51.17212465,,,,,,
0.022102957,0.009460616,0.131836965,139.1242553,-51.17201478,,,,,,
0.031764248,0.005435078,0.138277825,139.1242598,-51.17189955,,,,,,
0.080070701,0.008655509,0.131031857,139.124267,-51.17179036,,,,,,
0.026933603,0.004629971,0.13022675,139.1242709,-51.17168184,,,,,,
0.080070701,0.004629971,0.132642072,139.1242748,-51.1715713,,,,,,
0.055917475,0.000604433,-0.014692611,139.1242753,-51.17158355,,,,,,
0.007611021,0.005435078,-0.017913041,139.1242798,-51.17159847,,,,,,
0.123546509,0.006240186,-0.015497718,139.124285,-51.17161139,,,,,,
0.026933603,0.003824863,-0.018718148,139.1242882,-51.17162699,,,,,,
0.012441667,0.007850401,-0.022743686,139.1242947,-51.17164594,,,,,,
0.1332078,0.009460616,-0.013887503,139.1243026,-51.17165751,,,,,,
-0.002050269,0.009460616,-0.018718148,139.1243105,-51.17167311,,,,,,
0.046256184,0.003824863,-0.014692611,139.1243137,-51.17168535,,,,,,
0.123546509,0.003824863,-0.016302826,139.1243169,-51.17169894,,,,,,
0.007611021,0.006240186,-0.019523256,139.1243221,-51.17171521,,,,,,
0.002780376,0.005435078,-0.016302826,139.1243266,-51.1717288,,,,,,
0.162191672,0.004629971,-0.01147218,139.1243305,-51.17173836,,,,,,
0.046256184,0.003824863,-0.018718148,139.1243336,-51.17175395,,,,,,
0.002780376,0.010265724,-0.024353901,139.1243422,-51.17177425,,,,,,
0.06074812,0.003019756,-0.017107933,139.1243447,-51.17178851,,,,,,
0.031764248,0.006240186,-0.012277288,139.1243499,-51.17179874,,,,,,
0.012441667,0.007850401,-0.023548794,139.1243565,-51.17181836,,,,,,
0.022102957,0.007850401,-0.016302826,139.124363,-51.17183195,,,,,,
0.118715864,0.006240186,-0.013082395,139.1243682,-51.17184285,,,,,,
0.06074812,0.012681046,-0.014692611,139.1243788,-51.17185509,,,,,,
-0.01171156,0.009460616,-0.017913041,139.1243866,-51.17187002,,,,,,
-0.050356723,0.007850401,-0.015497718,139.1243932,-51.17188293,,,,,,
0.099393283,0.003824863,-0.017107933,139.1243964,-51.17189719,,,,,,
0.055917475,0.005435078,-0.018718148,139.1244009,-51.17191279,,,,,,
-0.016542205,0.013486154,-0.021133471,139.1244121,-51.1719304,,,,,,
-0.021372851,0.011070831,-0.014692611,139.1244214,-51.17194264,,,,,,
0.051086829,0.007045293,-0.020328363,139.1244272,-51.17195958,,,,,,
0.123546509,0.009460616,-0.028379439,139.1244351,-51.17198323,,,,,,
0.007611021,0.003824863,-0.013887503,139.1244383,-51.17199481,,,,,,
0.031764248,0.003019756,-0.020328363,139.1244408,-51.17201175,,,,,,
0.104223928,0.006240186,-0.017913041,139.124446,-51.17202667,,,,,,
0.075240056,0.007850401,-0.016302826,139.1244526,-51.17204026,,,,,,
0.017272312,0.011070831,-0.019523256,139.1244618,-51.17205653,,,,,,
